#Exported for mctoolsr																								
#ASV_ID	Blank25	Blank29	CRCcr0	CRCcr0b	CRCcr0c	GGc0	GGc0b	GGc0c	GGm0	GGm0b	GGm0c	GGm3	GGm3b	GGm3c	MMg0	MMg0b	MMg0c	NRt0-diluted	NRt0	NRt0b-diluted	NRt0b	NRt0c-diluted	NRt0c	taxonomy
ASV_660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	179	0	344	34	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_660
ASV_661	0	0	0	0	0	229	126	92	0	0	0	0	0	0	0	0	0	138	0	85	27	128	29	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_661
ASV_185	0	0	146	501	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Trichocoleus_SAG_26.92;ASV_185
ASV_664	0	0	0	0	0	51	0	34	119	123	84	124	109	86	0	0	0	57	0	0	0	65	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_664
ASV_117	0	0	418	157	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_117
ASV_670	0	0	0	0	0	176	143	137	4	16	15	0	0	2	0	0	0	133	0	73	45	84	21	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_670
ASV_676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	256	220	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;Tellurimicrobium;ASV_676
ASV_686	0	0	0	0	0	229	226	151	0	0	0	0	0	0	0	0	0	92	0	78	0	54	0	Bacteria;Acidobacteria;Acidobacteriia;Subgroup_2;NA;NA;ASV_686
ASV_424	0	0	0	0	0	110	46	47	0	30	0	0	0	0	47	40	0	151	0	116	20	183	37	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_424
ASV_690	0	0	0	0	0	0	0	0	49	58	0	142	126	166	0	0	0	83	0	89	0	84	30	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_690
ASV_692	0	0	0	0	0	38	40	41	145	93	103	139	83	143	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_692
ASV_588	0	0	140	350	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_588
ASV_678	0	0	0	0	0	0	0	0	60	35	52	0	0	0	135	84	115	110	0	85	11	108	23	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_678
ASV_695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	318	273	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_695
ASV_703	0	0	0	0	0	160	135	117	0	0	0	0	0	0	45	49	0	121	0	68	0	107	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_703
ASV_704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	225	259	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;ASV_704
ASV_62	0	0	160	281	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;ASV_62
ASV_24	0	0	166	225	199	0	0	0	0	25	68	0	0	0	0	0	0	57	0	19	0	27	0	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Couchioplanes;ASV_24
ASV_728	0	0	0	0	0	166	127	137	0	73	81	0	0	0	62	0	0	52	0	22	0	50	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_728
ASV_733	0	0	0	0	0	100	66	0	0	36	0	0	0	0	228	181	154	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_733
ASV_742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	209	174	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-3;ASV_742
ASV_744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	143	144	0	0	0	0	0	0	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;NA;ASV_744
ASV_749	0	0	0	0	0	19	0	15	45	56	21	228	169	197	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;ASV_749
ASV_753	0	0	0	0	0	0	0	0	0	0	0	133	71	101	250	92	100	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_753
ASV_52	0	0	223	271	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;NA;ASV_52
ASV_758	0	0	0	0	0	297	279	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Subgroup_2;NA;NA;ASV_758
ASV_93	0	0	232	183	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Coleofasciculaceae;NA;ASV_93
ASV_119	0	0	0	0	66	0	0	0	104	108	63	0	0	0	81	50	42	98	0	53	0	72	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_119
ASV_774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	252	239	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;ASV_774
ASV_196	0	0	90	83	98	0	0	0	0	0	0	0	0	0	0	0	8	125	0	118	17	148	24	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;Blastocatella;ASV_196
ASV_784	0	0	0	0	0	173	171	117	62	70	68	0	25	20	0	0	0	0	0	0	0	0	0	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA;ASV_784
ASV_785	0	0	0	0	0	30	56	57	52	55	55	34	55	24	39	0	35	66	0	96	0	49	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_785
ASV_786	0	0	0	0	0	52	71	56	0	0	0	0	0	0	124	83	73	86	0	55	4	83	14	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_786
ASV_789	0	0	0	0	0	242	305	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Holophagae;Subgroup_7;NA;NA;ASV_789
ASV_65	0	0	191	187	188	0	0	0	0	78	54	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);Bryobacter;ASV_65
ASV_794	0	0	0	0	0	0	0	0	213	282	154	0	0	45	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;ASV_794
ASV_797	0	0	0	0	0	0	38	0	100	84	92	162	110	101	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_797
ASV_234	0	0	349	130	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;NA;NA;ASV_234
ASV_806	0	0	0	0	0	84	80	95	0	0	0	0	0	0	0	73	0	113	0	78	14	116	19	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_806
ASV_812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	159	141	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;JG30a-KF-32;ASV_812
ASV_820	0	0	0	0	0	273	218	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Xiphinematobacteraceae;Candidatus_Xiphinematobacter;ASV_820
ASV_825	0	0	0	0	0	0	23	22	89	76	53	0	0	0	123	85	82	32	0	39	0	39	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;ASV_825
ASV_827	0	0	0	0	0	82	91	82	0	0	0	136	127	142	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_827
ASV_64	0	0	60	135	100	0	0	0	0	0	0	0	0	0	0	18	0	116	0	112	3	110	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_64
ASV_723	0	0	0	0	0	0	0	0	66	59	45	0	0	0	50	0	0	156	0	126	0	143	9	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_723
ASV_840	0	0	0	0	0	0	0	0	83	80	56	0	0	0	133	147	152	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_840
ASV_848	0	0	0	0	0	97	91	145	0	0	0	0	15	0	0	0	0	106	0	77	0	106	8	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_848
ASV_851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	217	198	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_851
ASV_782	0	0	0	0	0	107	102	113	97	115	105	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_782
ASV_867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	160	0	256	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;JG30a-KF-32;ASV_867
ASV_221	0	0	0	0	83	0	0	0	24	0	0	0	0	0	205	152	161	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;ASV_221
ASV_155	0	0	157	94	158	0	0	0	16	0	0	0	0	0	0	0	0	98	0	33	0	68	0	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA;ASV_155
ASV_869	0	0	0	0	0	0	0	0	48	34	58	57	45	43	91	74	78	27	0	21	0	31	17	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_869
ASV_123	0	0	15	21	32	0	0	0	58	71	40	34	30	19	0	0	0	91	0	97	0	92	23	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_123
ASV_872	0	0	0	0	0	132	113	81	18	35	30	0	0	0	0	0	0	97	0	55	5	55	0	Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;ASV_872
ASV_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	170	164	0	0	0	0	0	0	Bacteria;WPS-2;NA;NA;NA;NA;ASV_873
ASV_179	0	0	138	139	197	0	0	0	0	0	3	0	0	0	0	0	4	56	0	31	0	37	14	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;ASV_179
ASV_874	0	0	0	0	0	0	0	0	48	41	43	202	155	129	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;RCP2-54;NA;NA;ASV_874
ASV_88	0	0	149	176	161	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	56	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ASV_88
ASV_901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	161	168	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_901
ASV_905	0	0	0	0	0	80	69	65	40	40	29	25	0	0	50	60	61	37	0	0	0	43	0	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;ASV_905
ASV_924	0	0	0	0	0	0	0	0	64	53	65	0	34	0	143	108	118	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_924
ASV_129	0	0	427	71	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;NA;NA;ASV_129
ASV_928	0	0	0	0	0	0	0	0	68	104	61	96	61	100	50	42	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;NA;NA;ASV_928
ASV_850	0	0	0	0	0	0	0	0	35	0	0	20	0	16	237	127	145	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ASV_850
ASV_641	0	0	0	3	10	0	19	0	107	103	60	24	29	0	47	35	29	50	0	0	0	59	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ASV_641
ASV_937	0	0	0	0	0	67	55	39	0	0	0	0	0	0	11	26	8	115	0	82	0	168	0	Bacteria;Acidobacteria;Acidobacteriia;Subgroup_2;NA;NA;ASV_937
ASV_943	0	0	0	0	0	0	0	0	0	0	0	62	43	45	180	127	111	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_943
ASV_70	0	0	88	210	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;C0119;NA;NA;ASV_70
ASV_930	0	0	0	0	0	0	0	0	0	0	0	207	139	154	66	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_930
ASV_946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	186	140	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;ASV_946
ASV_949	0	0	0	0	0	209	165	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;ASV_949
ASV_953	0	0	0	0	0	0	0	0	184	212	166	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_953
ASV_957	0	0	0	0	0	111	84	71	0	0	0	0	0	0	0	0	0	104	0	80	0	110	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;ASV_957
ASV_960	0	0	0	0	0	108	84	67	44	0	0	88	81	87	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_960
ASV_964	0	0	0	0	0	130	79	88	29	20	20	75	48	67	0	0	0	0	0	0	0	0	0	Bacteria;Rokubacteria;NC10;Rokubacteriales;NA;NA;ASV_964
ASV_972	0	0	0	0	0	35	42	47	0	0	0	166	104	149	9	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;ASV_972
ASV_99	0	0	169	151	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga;ASV_99
ASV_925	0	0	0	0	0	0	0	0	92	76	61	10	7	11	38	58	46	58	0	29	6	44	10	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;NA;NA;ASV_925
ASV_718	0	0	27	37	42	0	0	0	20	34	54	0	0	0	0	8	0	103	0	93	0	107	18	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_718
ASV_987	0	0	0	0	0	98	79	106	59	36	29	0	0	0	0	0	0	48	0	48	0	37	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_987
ASV_990	0	0	0	0	0	44	0	0	109	129	87	49	44	75	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Pyrinomonadales;Pyrinomonadaceae;RB41;ASV_990
ASV_973	0	0	0	0	0	0	0	0	47	45	26	0	0	0	146	175	97	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;ASV_973
ASV_993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	91	0	225	45	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_993
ASV_995	0	0	0	0	0	0	0	14	49	45	36	126	113	109	0	0	0	18	0	0	0	22	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_995
ASV_996	0	0	0	0	0	0	0	0	73	66	56	0	0	0	0	0	0	155	0	86	0	94	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_996
ASV_998	0	0	0	0	0	0	0	0	0	0	0	241	138	149	0	0	0	0	0	0	0	0	0	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;ASV_998
ASV_1000	0	0	0	0	0	35	26	16	101	88	90	69	53	49	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_1000
ASV_412	0	0	84	74	78	0	0	0	0	16	29	0	0	0	99	53	81	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;ASV_412
ASV_1027	0	0	0	0	0	0	0	0	172	180	92	0	0	42	0	0	0	0	0	0	0	23	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;ASV_1027
ASV_1029	0	0	0	0	0	55	0	0	43	0	0	41	70	0	0	0	0	100	0	57	15	127	0	Bacteria;Chloroflexi;TK10;NA;NA;NA;ASV_1029
ASV_1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	108	16	206	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_1030
ASV_37	0	0	144	150	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;NA;ASV_37
ASV_84	0	0	7	14	22	0	0	0	114	135	91	8	9	3	0	0	0	54	0	22	0	28	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_84
ASV_161	0	0	84	209	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_161
ASV_370	0	0	200	200	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Coleofasciculaceae;Symplocastrum_CPER-KK1;ASV_370
ASV_777	0	0	210	84	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Chroococcidiopsaceae;Aliterella_CENA595;ASV_777
ASV_1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	104	12	208	15	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;HSB_OF53-F07;ASV_1035
ASV_1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	167	112	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;NA;ASV_1037
ASV_1042	0	0	0	0	0	162	150	119	0	0	0	0	0	0	0	0	0	0	0	34	0	35	0	Bacteria;Proteobacteria;Gammaproteobacteria;WD260;NA;NA;ASV_1042
ASV_1044	0	0	0	0	0	50	43	51	44	44	17	113	74	62	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;KD4-96;NA;NA;NA;ASV_1044
ASV_1050	0	0	0	0	0	173	115	73	0	0	0	0	0	0	0	0	0	30	0	50	0	53	0	Bacteria;Proteobacteria;Gammaproteobacteria;WD260;NA;NA;ASV_1050
ASV_1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	87	99	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1959-1;ASV_1051
ASV_44	0	0	124	182	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA;ASV_44
ASV_1057	0	0	0	0	0	126	123	68	0	0	0	10	0	0	11	0	9	41	0	47	6	51	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);Granulicella;ASV_1057
ASV_220	0	0	159	205	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;Blastocatella;ASV_220
ASV_1059	0	0	0	0	0	92	84	54	0	0	0	0	0	0	65	42	47	21	0	29	0	48	9	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;ASV_1059
ASV_74	0	0	119	145	143	0	0	0	0	0	0	0	0	0	0	0	0	30	0	19	0	34	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Lautropia;ASV_74
ASV_1061	0	0	0	0	0	0	33	23	0	0	0	0	0	0	0	0	0	116	0	129	0	138	50	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_1061
ASV_14	0	0	147	164	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;NA;NA;ASV_14
ASV_1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	106	12	193	37	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_1067
ASV_1071	0	0	0	0	0	0	0	0	0	0	47	176	118	142	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);11-24;NA;NA;ASV_1071
ASV_1073	0	0	0	0	0	25	18	16	30	14	23	157	98	101	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;SC-I-84;NA;ASV_1073
ASV_30	0	0	173	117	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;ASV_30
ASV_488	0	0	0	0	53	0	0	0	39	37	40	0	0	0	45	77	45	22	0	44	0	76	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;ASV_488
ASV_1080	0	0	0	0	0	25	21	21	0	0	0	160	108	101	13	14	14	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;ASV_1080
ASV_1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	194	133	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;NA;ASV_1096
ASV_1098	0	0	0	0	0	77	102	63	0	0	0	0	0	0	42	19	17	60	0	49	0	37	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);Granulicella;ASV_1098
ASV_1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	167	144	0	0	0	0	0	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;JGI_0001001-H03;ASV_1103
ASV_1105	0	0	0	0	36	0	23	0	0	0	0	0	0	0	43	51	48	103	0	61	0	79	19	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;ASV_1105
ASV_1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	57	59	88	0	73	0	73	18	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;ASV_1112
ASV_1114	0	0	0	0	0	91	98	39	14	10	7	0	0	0	0	0	0	75	0	60	0	65	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;ASV_1114
ASV_1115	0	0	0	0	0	47	43	73	0	0	0	0	0	0	62	49	54	53	0	44	0	34	0	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;ASV_1115
ASV_69	0	0	120	157	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;ASV_69
ASV_842	0	0	0	0	0	0	0	0	122	129	95	29	42	20	0	0	0	0	0	10	0	12	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae;JGI_0001001-H03;ASV_842
ASV_1120	0	0	0	0	0	8	10	0	32	35	26	15	0	15	131	87	67	9	0	10	0	13	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_1120
ASV_1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	25	18	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_1121
ASV_915	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	144	0	112	14	136	45	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA;ASV_915
ASV_1123	0	0	0	0	0	58	0	33	30	43	55	87	57	94	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_1123
ASV_1124	0	0	0	0	0	0	0	0	33	47	25	135	94	116	7	0	0	0	0	0	0	0	0	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;NA;ASV_1124
